year,customer_name_norm,gross_invoices,positive_adjustments,credits_abs,net_invoiced,payments,year_net_delta,running_balance
2003,WESTPOINT CONFERENCE SERVICES,22930.1,0.0,0.0,22930.1,19000.0,3930.1,6463.81
2004,WESTPOINT CONFERENCE SERVICES,8806.1,1412.92,1412.92,8806.1,14000.0,-5193.9,1269.91
2005,WESTPOINT CONFERENCE SERVICES,9464.93,0.0,0.0,9464.93,9269.22,195.71,1465.62
2006,WESTPOINT CONFERENCE SERVICES,34921.91,0.0,375.0,34546.91,15784.85,18762.06,20227.68
2007,WESTPOINT CONFERENCE SERVICES,28397.69,0.0,0.0,28397.69,43707.64,-15309.95,4917.73
2008,WESTPOINT CONFERENCE SERVICES,28272.42,0.0,673.05,27599.37,28991.74,-1392.37,3525.36
2009,WESTPOINT CONFERENCE SERVICES,14230.11,0.0,551.78,13678.33,17097.8,-3419.47,105.89
2010,WESTPOINT CONFERENCE SERVICES,39358.83,0.0,175.39,39183.44,39138.44,45.0,150.89
2011,WESTPOINT CONFERENCE SERVICES,5765.85,0.0,150.0,5615.85,5139.57,476.28,627.17
2012,WESTPOINT CONFERENCE SERVICES,43375.36,0.0,119.28,43256.08,43887.76,-631.68,-4.51
2013,WESTPOINT CONFERENCE SERVICES,35423.19,0.0,380.63,35042.56,31357.98,3684.58,3680.07
2014,WESTPOINT CONFERENCE SERVICES,54710.26,0.0,78.41,54631.85,50096.58,4535.27,8215.34
2015,WESTPOINT CONFERENCE SERVICES,49823.56,0.0,0.0,49823.56,48977.29,846.27,9061.61
2016,WESTPOINT CONFERENCE SERVICES,24897.6,0.0,2740.5,22157.1,30979.15,-8822.05,239.56
2017,WESTPOINT CONFERENCE SERVICES,38254.65,0.0,0.0,38254.65,29675.87,8578.78,8818.34
2018,WESTPOINT CONFERENCE SERVICES,26937.75,0.0,0.0,26937.75,28562.6,-1624.85,7193.49
2019,WESTPOINT CONFERENCE SERVICES,18094.48,0.0,0.0,18094.48,22963.0,-4868.52,2324.97
2020,WESTPOINT CONFERENCE SERVICES,10539.9,0.0,0.0,10539.9,11852.4,-1312.5,1012.47
2021,WESTPOINT CONFERENCE SERVICES,6287.4,0.0,0.0,6287.4,6195.0,92.4,1104.87
2022,WESTPOINT CONFERENCE SERVICES,14084.72,0.0,207.38,13877.34,10481.64,3395.7,4500.57
2023,WESTPOINT CONFERENCE SERVICES,11438.28,0.0,0.0,11438.28,15304.42,-3866.14,634.43
2024,WESTPOINT CONFERENCE SERVICES,7877.59,0.0,0.0,7877.59,8455.05,-577.46,56.97
2025,WESTPOINT CONFERENCE SERVICES,3996.75,115.2,1843.96,2267.99,1952.82,315.17,372.14
2008,WHEATBELT INC - ONLINE -REG TOOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,WOLLASTON LAKE LODGE,7709.63,0.0,0.0,7709.63,2338.88,5370.75,5370.75
2014,WOLLASTON LAKE LODGE,106829.76,0.0,0.0,106829.76,99813.13,7016.63,12387.38
2015,WOLLASTON LAKE LODGE,62058.05,0.0,1455.3,60602.75,72990.13,-12387.38,0.0
2016,WOLLASTON LAKE LODGE,7642.12,0.0,893.55,6748.57,6748.57,0.0,0.0
2017,WOLLASTON LAKE LODGE,1449.0,0.0,0.0,1449.0,1449.0,0.0,0.0
2018,WOLLASTON LAKE LODGE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,WOLLASTON LAKE LODGE,2154.6,0.0,0.0,2154.6,0.0,2154.6,2154.6
2020,WRA WILDLIFE RESCUE ASSOCIATION OF BC,1456.0,0.0,0.0,1456.0,1456.0,0.0,0.0
2021,WRA WILDLIFE RESCUE ASSOCIATION OF BC,3823.72,0.0,0.0,3823.72,3823.72,0.0,0.0
2022,WRA WILDLIFE RESCUE ASSOCIATION OF BC,840.57,0.0,0.0,840.57,840.57,0.0,0.0
2023,WRA WILDLIFE RESCUE ASSOCIATION OF BC,840.57,0.0,840.57,0.0,0.0,0.0,0.0
2024,WRA WILDLIFE RESCUE ASSOCIATION OF BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,YUKON MEDICAL ASSOCIATION,1816.5,0.0,0.0,1816.5,834.0,982.5,982.5
2017,YUKON MEDICAL ASSOCIATION,267.75,0.0,1895.25,-1627.5,0.0,-1627.5,-645.0
2017,ZENITH INFOTECH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,ZERO BLOCK SOCIETY,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,​PROFIT-AGRO LTD,30.0,0.0,0.0,30.0,0.0,30.0,30.0
